ID,Organisation Name,Type of Data Provided,Data provided to customer,Sensitive or Non-Sensitive,Legal Basis for Provision of Data (Dissemination),Purpose,Frequency,NIC Number,MR Number (where relevant),Patient Opt-Outs applied,Common law duty of confidentiality
DSfC0790,NHS BASILDON AND BRENTWOOD CCG,Demand for Service-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0791,NHS BASILDON AND BRENTWOOD CCG,Diagnostic Imaging Dataset,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0792,NHS BASILDON AND BRENTWOOD CCG,Diagnostic Services-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0793,NHS BASILDON AND BRENTWOOD CCG,Emergency Care-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0794,NHS BASILDON AND BRENTWOOD CCG,e-Referral Service for Commissioning,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0795,NHS BASILDON AND BRENTWOOD CCG,"Experience, Quality and Outcomes-Local Provider Flows",Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0796,NHS BASILDON AND BRENTWOOD CCG,Improving Access to Psychological Therapies Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0797,NHS BASILDON AND BRENTWOOD CCG,Maternity Services Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0798,NHS BASILDON AND BRENTWOOD CCG,Medicines dispensed in Primary Care (NHSBSA data),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0799,NHS BASILDON AND BRENTWOOD CCG,Mental Health and Learning Disabilities Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0800,NHS BASILDON AND BRENTWOOD CCG,Mental Health Minimum Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0801,NHS BASILDON AND BRENTWOOD CCG,Mental Health Services Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0802,NHS BASILDON AND BRENTWOOD CCG,Mental Health-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0803,NHS BASILDON AND BRENTWOOD CCG,National Cancer Waiting Times Monitoring DataSet (CWT),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0804,NHS BASILDON AND BRENTWOOD CCG,National Diabetes Audit,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0805,NHS BASILDON AND BRENTWOOD CCG,Other Not Elsewhere Classified (NEC)-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0806,NHS BASILDON AND BRENTWOOD CCG,Patient Reported Outcome Measures,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0807,NHS BASILDON AND BRENTWOOD CCG,Personal Demographic Service,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0808,NHS BASILDON AND BRENTWOOD CCG,Population Data-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0809,NHS BASILDON AND BRENTWOOD CCG,Primary Care Services-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0810,NHS BASILDON AND BRENTWOOD CCG,Public Health and Screening Services-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0811,NHS BASILDON AND BRENTWOOD CCG,Summary Hospital-level Mortality Indicator,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0812,NHS BASILDON AND BRENTWOOD CCG,SUS for Commissioners,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-197669-K8J6D-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0813,NHS BASILDON AND BRENTWOOD CCG,SUS for Commissioners,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-198066-F4H9X-v2.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
DSfC0814,NHS CASTLE POINT AND ROCHFORD CCG,SUS for Commissioners,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-198104-H9N9N-v2.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
DSfC0815,NHS MID ESSEX CCG,SUS for Commissioners,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-198111-C2W4W-v2.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
DSfC0816,NHS THURROCK CCG,SUS for Commissioners,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-198119-X9P3J-v2.1,,Yes - patient objections upheld,Section 251 NHS Act 2006
DSfC0817,LEICESTERSHIRE COUNTY COUNCIL,SUS for Commissioners,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-198958-C9G0C-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0818,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,SUS for Commissioners,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-199574-S1W3N-v2.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
DSfC0819,NHS LEICESTER CITY CCG,SUS for Commissioners,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-199584-M8L6H-v2.4,,Yes - patient objections upheld,Section 251 NHS Act 2006
DSfC0820,NHS WEST LEICESTERSHIRE CCG,SUS for Commissioners,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-199599-S0T5M-v1.4,,Yes - patient objections upheld,Section 251 NHS Act 2006
DSfC0821,Kent and Medway Cancer Alliance,National Cancer Waiting Times Monitoring DataSet (CWT),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-204550-N7M4D-v2.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0822,NHS Arden and Greater East Midlands Commissioning Support Unit,Acute-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0823,NHS Arden and Greater East Midlands Commissioning Support Unit,Ambulance-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0824,NHS Arden and Greater East Midlands Commissioning Support Unit,Children and Young People Health,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0825,NHS Arden and Greater East Midlands Commissioning Support Unit,Community Services Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0826,NHS Arden and Greater East Midlands Commissioning Support Unit,Community-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0827,NHS Arden and Greater East Midlands Commissioning Support Unit,Demand for Service-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0828,NHS Arden and Greater East Midlands Commissioning Support Unit,Diagnostic Imaging Dataset,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0829,NHS Arden and Greater East Midlands Commissioning Support Unit,Diagnostic Services-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0830,NHS Arden and Greater East Midlands Commissioning Support Unit,Emergency Care-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0831,NHS Arden and Greater East Midlands Commissioning Support Unit,"Experience, Quality and Outcomes-Local Provider Flows",Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0832,NHS Arden and Greater East Midlands Commissioning Support Unit,Mental Health and Learning Disabilities Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0833,NHS Arden and Greater East Midlands Commissioning Support Unit,Mental Health Minimum Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0834,NHS Arden and Greater East Midlands Commissioning Support Unit,Mental Health Services Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0835,NHS Arden and Greater East Midlands Commissioning Support Unit,Mental Health-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0836,NHS Arden and Greater East Midlands Commissioning Support Unit,National Cancer Waiting Times Monitoring DataSet (CWT),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0837,NHS Arden and Greater East Midlands Commissioning Support Unit,Other Not Elsewhere Classified (NEC)-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0838,NHS Arden and Greater East Midlands Commissioning Support Unit,Population Data-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0839,NHS Arden and Greater East Midlands Commissioning Support Unit,Primary Care Services-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0840,NHS Arden and Greater East Midlands Commissioning Support Unit,Public Health and Screening Services-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0841,NHS Arden and Greater East Midlands Commissioning Support Unit,SUS for Commissioners,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-212898-X4C9W-v1.3,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0842,NHS WEST SUSSEX CCG,SUS for Commissioners,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-216638-L9N4N-v2.2,,No - data flow is not identifiable,Does not include the flow of confidential data
